timestamp,value
2025-08-01 00:00:00,47.786
2025-08-01 00:01:00,52.185
2025-08-01 00:02:00,50.633
2025-08-01 00:03:00,45.305
2025-08-01 00:04:00,42.774
2025-08-01 00:05:00,46.74
2025-08-01 00:06:00,50.504
2025-08-01 00:07:00,48.98
2025-08-01 00:08:00,42.477
2025-08-01 00:09:00,39.889
2025-08-01 00:10:00,43.61
2025-08-01 00:11:00,47.933
2025-08-01 00:12:00,45.462
2025-08-01 00:13:00,38.925
2025-08-01 00:14:00,36.021
2025-08-01 00:15:00,40.735
2025-08-01 00:16:00,44.068
2025-08-01 00:17:00,40.823
2025-08-01 00:18:00,35.102
2025-08-01 00:19:00,32.015
2025-08-01 00:20:00,36.457
2025-08-01 00:21:00,39.0
2025-08-01 00:22:00,37.989
2025-08-01 00:23:00,29.948
2025-08-01 00:24:00,28.925
2025-08-01 00:25:00,33.159
2025-08-01 00:26:00,37.793
2025-08-01 00:27:00,35.161
2025-08-01 00:28:00,28.561
2025-08-01 00:29:00,27.289
2025-08-01 00:30:00,32.039
2025-08-01 00:31:00,36.887
2025-08-01 00:32:00,35.689
2025-08-01 00:33:00,30.38
2025-08-01 00:34:00,28.719
2025-08-01 00:35:00,32.989
2025-08-01 00:36:00,39.31
2025-08-01 00:37:00,37.539
2025-08-01 00:38:00,31.858
2025-08-01 00:39:00,30.334
2025-08-01 00:40:00,34.981
2025-08-01 00:41:00,41.971
2025-08-01 00:42:00,39.515
2025-08-01 00:43:00,36.174
2025-08-01 00:44:00,34.849
2025-08-01 00:45:00,39.524
2025-08-01 00:46:00,46.558
2025-08-01 00:47:00,44.802
2025-08-01 00:48:00,39.411
2025-08-01 00:49:00,37.773
2025-08-01 00:50:00,43.596
2025-08-01 00:51:00,49.85
2025-08-01 00:52:00,47.896
2025-08-01 00:53:00,42.903
2025-08-01 00:54:00,41.188
2025-08-01 00:55:00,47.19
2025-08-01 00:56:00,52.338
2025-08-01 00:57:00,49.772
2025-08-01 00:58:00,44.896
2025-08-01 00:59:00,43.406
2025-08-01 01:00:00,47.736
2025-08-01 01:01:00,52.725
2025-08-01 01:02:00,50.101
2025-08-01 01:03:00,45.176
2025-08-01 01:04:00,43.037
2025-08-01 01:05:00,46.997
2025-08-01 01:06:00,50.388
2025-08-01 01:07:00,48.837
2025-08-01 01:08:00,42.86
2025-08-01 01:09:00,39.526
2025-08-01 01:10:00,43.575
2025-08-01 01:11:00,48.447
2025-08-01 01:12:00,45.805
2025-08-01 01:13:00,39.05
2025-08-01 01:14:00,37.065
2025-08-01 01:15:00,39.94
2025-08-01 01:16:00,43.603
2025-08-01 01:17:00,40.706
2025-08-01 01:18:00,34.4
2025-08-01 01:19:00,32.306
2025-08-01 01:20:00,36.178
2025-08-01 01:21:00,40.567
2025-08-01 01:22:00,37.6
2025-08-01 01:23:00,30.528
2025-08-01 01:24:00,28.99
2025-08-01 01:25:00,32.889
2025-08-01 01:26:00,37.695
2025-08-01 01:27:00,35.702
2025-08-01 01:28:00,29.158
2025-08-01 01:29:00,27.684
2025-08-01 01:30:00,31.495
2025-08-01 01:31:00,37.007
2025-08-01 01:32:00,34.988
2025-08-01 01:33:00,29.763
2025-08-01 01:34:00,27.911
2025-08-01 01:35:00,33.404
2025-08-01 01:36:00,38.117
2025-08-01 01:37:00,37.103
2025-08-01 01:38:00,32.169
2025-08-01 01:39:00,30.433
2025-08-01 01:40:00,36.227
2025-08-01 01:41:00,42.114
2025-08-01 01:42:00,41.009
2025-08-01 01:43:00,35.687
2025-08-01 01:44:00,34.082
2025-08-01 01:45:00,39.519
2025-08-01 01:46:00,44.904
2025-08-01 01:47:00,44.452
2025-08-01 01:48:00,38.911
2025-08-01 01:49:00,37.596
2025-08-01 01:50:00,43.814
2025-08-01 01:51:00,48.345
2025-08-01 01:52:00,48.379
2025-08-01 01:53:00,43.068
2025-08-01 01:54:00,41.894
2025-08-01 01:55:00,47.95
2025-08-01 01:56:00,52.533
2025-08-01 01:57:00,50.266
2025-08-01 01:58:00,44.961
2025-08-01 01:59:00,43.628
2025-08-01 02:00:00,47.98
2025-08-01 02:01:00,51.915
2025-08-01 02:02:00,50.729
2025-08-01 02:03:00,44.301
2025-08-01 02:04:00,43.024
2025-08-01 02:05:00,46.561
2025-08-01 02:06:00,50.882
2025-08-01 02:07:00,49.281
2025-08-01 02:08:00,43.208
2025-08-01 02:09:00,39.904
2025-08-01 02:10:00,44.085
2025-08-01 02:11:00,48.631
2025-08-01 02:12:00,46.428
2025-08-01 02:13:00,37.587
2025-08-01 02:14:00,35.724
2025-08-01 02:15:00,40.497
2025-08-01 02:16:00,44.728
2025-08-01 02:17:00,41.938
2025-08-01 02:18:00,35.064
2025-08-01 02:19:00,31.701
2025-08-01 02:20:00,35.823
2025-08-01 02:21:00,39.688
2025-08-01 02:22:00,37.315
2025-08-01 02:23:00,31.068
2025-08-01 02:24:00,28.782
2025-08-01 02:25:00,33.27
2025-08-01 02:26:00,37.219
2025-08-01 02:27:00,34.933
2025-08-01 02:28:00,29.527
2025-08-01 02:29:00,27.363
2025-08-01 02:30:00,32.468
