timestamp,value
2025-08-01 00:00:00,52.876
2025-08-01 00:01:00,48.902
2025-08-01 00:02:00,61.523
2025-08-01 00:03:00,59.644
2025-08-01 00:04:00,61.336
2025-08-01 00:05:00,51.39
2025-08-01 00:06:00,56.304
2025-08-01 00:07:00,62.378
2025-08-01 00:08:00,41.7
2025-08-01 00:09:00,52.54
2025-08-01 00:10:00,30.177
2025-08-01 00:11:00,46.086
2025-08-01 00:12:00,54.451
2025-08-01 00:13:00,28.084
2025-08-01 00:14:00,55.354
2025-08-01 00:15:00,51.118
2025-08-01 00:16:00,34.464
2025-08-01 00:17:00,59.357
2025-08-01 00:18:00,32.867
2025-08-01 00:19:00,23.474
2025-08-01 00:20:00,32.768
2025-08-01 00:21:00,12.883
2025-08-01 00:22:00,8.028
2025-08-01 00:23:00,18.735
2025-08-01 00:24:00,10.921
2025-08-01 00:25:00,12.464
2025-08-01 00:26:00,26.459
2025-08-01 00:27:00,17.672
2025-08-01 00:28:00,39.272
2025-08-01 00:29:00,22.593
2025-08-01 00:30:00,26.103
2025-08-01 00:31:00,11.008
2025-08-01 00:32:00,25.231
2025-08-01 00:33:00,16.817
2025-08-01 00:34:00,25.42
2025-08-01 00:35:00,19.558
2025-08-01 00:36:00,36.488
2025-08-01 00:37:00,30.787
2025-08-01 00:38:00,43.763
2025-08-01 00:39:00,38.312
2025-08-01 00:40:00,19.418
2025-08-01 00:41:00,22.673
2025-08-01 00:42:00,24.108
2025-08-01 00:43:00,36.796
2025-08-01 00:44:00,45.681
2025-08-01 00:45:00,58.038
2025-08-01 00:46:00,60.994
2025-08-01 00:47:00,51.331
2025-08-01 00:48:00,30.914
2025-08-01 00:49:00,24.925
2025-08-01 00:50:00,31.434
2025-08-01 00:51:00,51.921
2025-08-01 00:52:00,35.508
2025-08-01 00:53:00,59.156
2025-08-01 00:54:00,52.497
2025-08-01 00:55:00,27.767
2025-08-01 00:56:00,29.171
2025-08-01 00:57:00,41.389
2025-08-01 00:58:00,42.193
2025-08-01 00:59:00,53.434
2025-08-01 01:00:00,67.777
2025-08-01 01:01:00,35.635
2025-08-01 01:02:00,59.024
2025-08-01 01:03:00,54.031
2025-08-01 01:04:00,52.056
2025-08-01 01:05:00,64.187
2025-08-01 01:06:00,54.54
2025-08-01 01:07:00,62.337
2025-08-01 01:08:00,67.681
2025-08-01 01:09:00,63.88
2025-08-01 01:10:00,58.675
2025-08-01 01:11:00,57.359
2025-08-01 01:12:00,47.724
2025-08-01 01:13:00,61.11
2025-08-01 01:14:00,35.591
2025-08-01 01:15:00,45.357
2025-08-01 01:16:00,42.316
2025-08-01 01:17:00,34.713
2025-08-01 01:18:00,31.644
2025-08-01 01:19:00,16.94
2025-08-01 01:20:00,9.49
2025-08-01 01:21:00,16.225
2025-08-01 01:22:00,24.416
2025-08-01 01:23:00,29.542
2025-08-01 01:24:00,5.0
2025-08-01 01:25:00,5.205
2025-08-01 01:26:00,14.906
2025-08-01 01:27:00,13.651
2025-08-01 01:28:00,31.33
2025-08-01 01:29:00,5.0
2025-08-01 01:30:00,13.503
2025-08-01 01:31:00,32.872
2025-08-01 01:32:00,39.352
2025-08-01 01:33:00,33.047
2025-08-01 01:34:00,12.232
2025-08-01 01:35:00,19.818
2025-08-01 01:36:00,28.468
2025-08-01 01:37:00,31.57
2025-08-01 01:38:00,36.1
2025-08-01 01:39:00,25.529
2025-08-01 01:40:00,23.135
2025-08-01 01:41:00,45.762
2025-08-01 01:42:00,35.177
2025-08-01 01:43:00,51.75
2025-08-01 01:44:00,20.538
2025-08-01 01:45:00,22.407
