timestamp,value
2025-11-25 10:28:18.754210,101.24178538252808
2025-11-25 10:28:19.754210,104.88076241045472
2025-11-25 10:28:20.754210,112.0148058861397
2025-11-25 10:28:21.754210,119.25842435976743
2025-11-25 10:28:22.754210,119.75144871698166
2025-11-25 10:28:23.754210,124.41465760762705
2025-11-25 10:28:24.754210,133.33729465339212
2025-11-25 10:28:25.754210,135.37511714082518
2025-11-25 10:28:26.754210,135.98355530903234
2025-11-25 10:28:27.754210,141.8072498277123
2025-11-25 10:28:28.754210,142.14272595719078
2025-11-25 10:28:29.754210,144.5129484982044
2025-11-25 10:28:30.754210,148.15773149367277
2025-11-25 10:28:31.754210,144.12417942504578
2025-11-25 10:28:32.754210,145.4138001871311
2025-11-25 10:28:33.754210,148.59428117689757
2025-11-25 10:28:34.754210,147.19401696757762
2025-11-25 10:28:35.754210,149.69299836817848
2025-11-25 10:28:36.754210,145.28276562595465
2025-11-25 10:28:37.754210,142.1465136287918
2025-11-25 10:28:38.754210,146.96539211152583
2025-11-25 10:28:39.754210,139.88640896753103
2025-11-25 10:28:40.754210,137.32606178558953
2025-11-25 10:28:41.754210,129.89465985240926
2025-11-25 10:28:42.754210,128.0283058033107
2025-11-25 10:28:43.754210,125.27730647427467
2025-11-25 10:28:44.754210,117.45934821023424
2025-11-25 10:28:45.754210,116.39009476461156
2025-11-25 10:28:46.754210,108.89398781609096
2025-11-25 10:28:47.754210,104.49718878889946
2025-11-25 10:28:48.754210,98.49573346942654
2025-11-25 10:28:49.754210,99.40427229788969
2025-11-25 10:28:50.754210,89.57067239726722
2025-11-25 10:28:51.754210,81.90487295886288
2025-11-25 10:28:52.754210,81.71953012646796
2025-11-25 10:28:53.754210,71.94789087507246
2025-11-25 10:28:54.754210,71.13289637288824
2025-11-25 10:28:55.754210,61.644294372357656
2025-11-25 10:28:56.754210,59.52229360388422
2025-11-25 10:28:57.754210,60.04130337092545
2025-11-25 10:28:58.754210,58.544896260766606
2025-11-25 10:28:59.754210,54.7511478208449
2025-11-25 10:29:00.754210,52.15805347927172
2025-11-25 10:29:01.754210,50.3398607243365
2025-11-25 10:29:02.754210,46.57760025566776
2025-11-25 10:29:03.754210,48.200389479013225
2025-11-25 10:29:04.754210,49.122308304186866
2025-11-25 10:29:05.754210,53.735425528857014
2025-11-25 10:29:06.754210,53.306219909163474
2025-11-25 10:29:07.754210,49.91512672946311
2025-11-25 10:29:08.754210,57.508939734265056
2025-11-25 10:29:09.754210,58.58644458021183
2025-11-25 10:29:10.754210,61.1504537253654
2025-11-25 10:29:11.754210,68.07266040415927
2025-11-25 10:29:12.754210,73.1882361916162
2025-11-25 10:29:13.754210,77.32820029779052
2025-11-25 10:29:14.754210,77.5651240381534
2025-11-25 10:29:15.754210,83.77611934162458
